ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,factor_expansion
2025,5,26398,1,86,1,1,202502263981008611,1.0,1,1,1,2,,1,41,1,1,16,7,1983,1,,,,,,,,,,,,,,,,1221,1101,3,5.0,1.0,,3,90,0,8,8,8,8,8,5,45,,45,1,,2,,2,2,4.0,15000.0,,,,,,,,,,,,,,,1,3,1,1.0,2,,1,1.0,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,15000.0,,,,,,,,3750.0,15000,15000,18750,1,996.042935994006
2025,5,25636,1,42,1,1,202502256361004211,1.0,1,1,1,2,,1,45,1,1,26,1,1980,1,,,,,,,,,,,,,,,,2114,729,3,5.0,1.0,,4,500,0,9,9,9,9,9,0,45,,45,1,,2,,2,2,4.0,17000.0,,,,,,,,,,,,,,,1,1,1,1.0,2,,2,,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,12,2,,2,2,2,2,2,2,10,7,1,17000.0,,,,,,,,1416.0,17000,17000,18416,1,814.428779823916
2025,5,2527102,1,19,1,1,20250525271021001911,1.0,1,1,1,2,,1,65,1,2,19,6,1959,1,,,,,,,,,,,,,,,,4416,729,3,5.0,1.0,,3,60,10,10,10,10,10,10,10,70,,70,1,,2,,2,2,4.0,13500.0,630.0,,,,,,,,,,,,,,1,3,1,1.0,2,,1,1.0,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,13500.0,1229.0,,,,,,,3375.0,14729,14729,18104,1,1382.31121005008
2025,5,2578501,1,22,1,1,20240825785011002212,1.0,2,2,1,2,,1,53,2,2,22,5,1971,1,,,,,,,,,,,,,,,,2611,8413,3,2.0,,,5,9998,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4.0,18000.0,,,,,,,,,,,,,,,1,1,1,1.0,2,,2,,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,11,6,,2,2,2,2,2,2,10,7,1,18000.0,,,,,,,,50.0,18000,18000,18050,1,1080.46782788688
2025,4,24790,1,56,1,1,202501247901005611,1.0,1,1,1,2,,1,36,1,1,4,10,1988,1,,,,,,,,,,,,,,,,2142,4100,1,,1.0,,1,20,0,10,10,10,10,10,0,50,,50,1,,2,,2,2,,,,18000.0,,,,,,,,,,,,,1,1,1,2.0,2,,2,,2,,2,,2,,2,,2,,1,2.0,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,18000.0,,,,,,,18000,18000,18000,1,1076.6148281082
2025,5,2527102,1,17,1,1,20250525271021001713,1.0,3,3,1,2,,1,35,3,3,27,2,1990,1,,,,,,,,,,,,,,,,2152,1074,3,5.0,1.0,,4,400,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4.0,14000.0,,,,,,,,,,,,,,,1,3,1,1.0,2,,1,1.0,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,14000.0,,,,,,,,3501.0,14000,14000,17501,1,1682.49468848927
2025,5,29415,1,143,1,1,202505294151014311,1.0,1,1,1,2,,1,37,1,1,16,12,1987,1,,,,,,,,,,,,,,,,2142,7110,2,,1.0,,1,1,0,1,2,2,4,2,3,14,20.0,60,2,60.0,1,1.0,1,2,,,,13000.0,,,,4500.0,,,,,,,,,1,1,1,2.0,2,,2,,2,,2,,2,,2,,2,,1,2.0,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,13000.0,,,4500.0,,,,17500,13000,17500,1,1169.08892990513
2025,5,26700,1,59,1,1,202505267001005911,1.0,1,1,1,2,,1,48,1,1,14,1,1977,1,,,,,,,,,,,,,,,,3513,6209,3,5.0,1.0,,5,1300,0,9,9,9,9,9,0,45,10.0,55,1,,2,,2,2,4.0,11000.0,,,,,,4000.0,,,,,,,,,1,1,1,1.0,2,,2,,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,12,1,,2,2,2,2,2,2,10,7,1,11000.0,,,,,4000.0,,,2499.0,15000,11000,17499,1,1405.85064031963
2025,5,19968,1,16,1,1,202505199681001611,1.0,1,1,1,2,,1,42,1,1,29,11,1982,1,,,,,,,,,,,,,,,,4312,6419,3,5.0,1.0,,5,3000,2,10,10,10,10,10,0,52,,52,1,,2,,2,2,4.0,13000.0,,,,,,,,,,,,,,,1,3,1,1.0,2,,1,4.0,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,13000.0,,,,,,,,3712.0,13000,13000,16712,1,758.755473643204
2025,4,2657901,1,56,1,1,20240426579011005611,1.0,1,1,1,2,,2,52,1,1,4,7,1972,1,,,,,,,,,,,,,,,,2611,1030,3,5.0,1.0,,5,505,0,10,9,10,9,10,0,48,,48,1,,2,,2,2,4.0,13200.0,,,,,,,,,,,,,,,1,3,1,1.0,2,,1,1.0,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,12,2,,2,2,2,2,2,2,10,7,1,13200.0,,,,,,,,3249.0,13200,13200,16449,1,678.602403965282
