ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,factor_expansion
2024,9,47703,1,139,1,1,202409477031013911,1,1,1,1,2,,2,39,1,1,20.0,6.0,1985.0,1,,,,,,,,,,,,,,,,3323.0,6810.0,3,5,1,,2,30.0,0.0,8.0,8.0,9.0,9.0,8.0,6.0,48.0,,48.0,1,,2,,2,2,4,3500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,3500.0,,,,,,,,876,3500.0,3500.0,4376,1,1350.77883348786
2024,9,47703,1,139,1,1,202409477031013912,1,2,3,1,2,,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,9,21336,1,72,1,1,202409213361007211,1,1,1,1,2,,2,48,1,1,17.0,8.0,1976.0,1,,,,,,,,,,,,,,,,5120.0,5629.0,3,5,1,,1,20.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,54.0,,54.0,1,,1,2,2,2,4,1200,15.0,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,8,1,,2,2,2,2,2,2,10,7,1,1200.0,450,,,,,,,308,1650.0,1650.0,1958,1,767.704293655069
2024,9,21336,1,72,1,1,202409213361007212,1,2,3,1,2,,2,27,2,2,13.0,12.0,1996.0,1,,,,,,,,,,,,,,,,4419.0,5629.0,3,5,1,,1,20.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,,6.0,1,,1,2,2,2,4,400,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,1,400.0,,,,,,,,,400.0,400.0,400,1,939.895930451527
2024,9,21336,1,72,1,1,202409213361007213,1,3,3,1,2,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,9,21336,1,73,1,1,202409213361007311,1,1,1,1,2,,2,72,1,1,18.0,12.0,1951.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,6,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,1,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,767.704293655069
2024,9,21336,1,73,1,1,202409213361007312,1,2,2,1,2,,1,80,2,5,6.0,4.0,1944.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,5,3,,1,2,1,1,1,1,10,7,4,,,,,,,,,,,,,1,834.877564237698
2024,9,21336,1,73,1,1,202409213361007313,1,3,3,1,2,,1,44,3,3,19.0,3.0,1980.0,1,,,,,,,,,,,,,,,,9333.0,5224.0,3,5,3,2,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,,8.0,2,8,1,1,1,1,2,120,12.0,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,520.0,52,,,,,,,,572.0,572.0,572,1,1023.04211364765
2024,9,21336,1,73,1,1,202409213361007314,1,4,3,1,2,,1,38,4,4,16.0,11.0,1985.0,1,,,,,,,,,,,,,,,,7513.0,1073.0,3,5,1,,5,600.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,60.0,,60.0,1,,1,1,1,2,4,2000,15.0,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,2000.0,450,,,,,,,584,2450.0,2450.0,3034,1,1023.04211364765
2024,9,21336,1,73,1,1,202409213361007315,1,5,3,1,2,,1,34,5,5,12.0,12.0,1989.0,1,,,,,,,,,,,,,,,,8156.0,1520.0,3,5,2,2,1,4.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,36.0,,36.0,1,,1,2,2,2,2,300,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1299.0,,,,,,,,,1299.0,1299.0,1299,1,1023.04211364765
2024,9,21336,1,74,1,1,202409213361007411,1,1,1,1,2,,2,41,1,1,7.0,3.0,1983.0,1,,,,,,,,,,,,,,,,2421.0,6419.0,3,5,1,,5,1000.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,72.0,,72.0,1,,2,,2,2,4,3000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,3000.0,,,,,,,,1125,3000.0,3000.0,4125,1,939.895930451527
2024,9,29441,1,71,1,1,202409294411007111,1,1,1,1,2,,1,39,1,1,11.0,7.0,1985.0,1,,,,,,,,,,,,,,,,4417.0,8411.0,3,2,,,5,9998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2,,2,2,4,3000,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,3000.0,,,,,,,,,3000.0,3000.0,3000,1,1087.00640620059
2024,9,29441,1,71,1,1,202409294411007112,1,2,2,1,2,,2,33,2,2,10.0,3.0,1991.0,1,,,,,,,,,,,,,,,,4416.0,8412.0,3,2,,,5,9998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2,,2,2,4,3500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,6,,2,2,2,2,2,2,10,7,1,3500.0,,,,,,,,50,3500.0,3500.0,3550,1,998.661622951083
2024,9,29441,1,71,1,1,202409294411007113,1,3,3,1,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,9,29441,1,72,1,1,202409294411007211,1,1,1,1,2,,1,39,1,1,17.0,2.0,1985.0,1,,,,,,,,,,,,,,,,3119.0,5223.0,3,5,1,,4,500.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0,66.0,,66.0,1,,2,,2,2,4,8000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,6,1,8000.0,,,,,,,,2001,8000.0,8000.0,10001,1,1087.00640620059
2024,9,29441,1,72,1,1,202409294411007212,1,2,2,1,2,,2,31,2,2,30.0,10.0,1992.0,1,,,,,,,,,,,,,,,,3314.0,4719.0,3,5,1,,5,5000.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0,66.0,,66.0,1,,2,,2,2,4,3000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,6,1,3000.0,,,,,,,,750,3000.0,3000.0,3750,1,998.661622951083
